Index,MSE
provincial_set_overall_imputer_minmax_discretized: Alberta_economics,0.48979591836734765
provincial_set_overall_imputer_minmax_discretized: British Columbia_economics,0.36000000000000026
provincial_set_overall_imputer_minmax_discretized: Manitoba_economics,0.2551515151515152
provincial_set_overall_imputer_minmax_discretized: New Brunswick_economics,0.8695959595959596
provincial_set_overall_imputer_minmax_discretized: Newfoundland and Labrador_economics,1.002121212121212
provincial_set_overall_imputer_minmax_discretized: Northwestern_economics,0.05612244897959185
provincial_set_overall_imputer_minmax_discretized: Nova Scotia_economics,0.28505050505050505
provincial_set_overall_imputer_minmax_discretized: Nunavut_economics,0.022727272727272728
provincial_set_overall_imputer_minmax_discretized: Ontario_economics,0.24242424242457014
provincial_set_overall_imputer_minmax_discretized: Prince Edward Island_economics,0.1867676767676767
provincial_set_overall_imputer_minmax_discretized: Quebec_economics,0.2670454545454548
provincial_set_overall_imputer_minmax_discretized: Saskatchewan_economics,0.2657575757575756
provincial_set_overall_imputer_minmax_discretized: Yukon_economics,0.00010101010101010165
provincial_set_overall_imputer_minmax_nondiscretized: Alberta_economics,0.0364183836359543
provincial_set_overall_imputer_minmax_nondiscretized: British Columbia_economics,0.0042263429669621745
provincial_set_overall_imputer_minmax_nondiscretized: Manitoba_economics,0.0007488820708018345
provincial_set_overall_imputer_minmax_nondiscretized: New Brunswick_economics,0.0001469778180944561
provincial_set_overall_imputer_minmax_nondiscretized: Newfoundland and Labrador_economics,0.0005818633823658574
provincial_set_overall_imputer_minmax_nondiscretized: Northwestern_economics,0.002381935031619919
provincial_set_overall_imputer_minmax_nondiscretized: Nova Scotia_economics,0.0002551722078255262
provincial_set_overall_imputer_minmax_nondiscretized: Nunavut_economics,0.009441664989257388
provincial_set_overall_imputer_minmax_nondiscretized: Ontario_economics,0.023029799757063884
provincial_set_overall_imputer_minmax_nondiscretized: Prince Edward Island_economics,0.0012269629571244078
provincial_set_overall_imputer_minmax_nondiscretized: Quebec_economics,0.07680904793612436
provincial_set_overall_imputer_minmax_nondiscretized: Saskatchewan_economics,0.010559880277722127
provincial_set_overall_imputer_minmax_nondiscretized: Yukon_economics,0.026079948128341843
provincial_set_overall_imputer_nonorm_discretized: Alberta_economics,0.48979591836734765
provincial_set_overall_imputer_nonorm_discretized: British Columbia_economics,0.36000000000000026
provincial_set_overall_imputer_nonorm_discretized: Manitoba_economics,0.2551515151515152
provincial_set_overall_imputer_nonorm_discretized: New Brunswick_economics,0.8614141414141414
provincial_set_overall_imputer_nonorm_discretized: Newfoundland and Labrador_economics,1.0817171717171716
provincial_set_overall_imputer_nonorm_discretized: Northwestern_economics,0.05612244897959185
provincial_set_overall_imputer_nonorm_discretized: Nova Scotia_economics,0.19575757575757577
provincial_set_overall_imputer_nonorm_discretized: Nunavut_economics,0.022727272727272728
provincial_set_overall_imputer_nonorm_discretized: Ontario_economics,0.2525252525255804
provincial_set_overall_imputer_nonorm_discretized: Prince Edward Island_economics,0.1867676767676767
provincial_set_overall_imputer_nonorm_discretized: Quebec_economics,0.2670454545454548
provincial_set_overall_imputer_nonorm_discretized: Saskatchewan_economics,0.2657575757575756
provincial_set_overall_imputer_nonorm_discretized: Yukon_economics,0.00010101010101010165
provincial_set_overall_imputer_nonorm_nondiscretized: Alberta_economics,877030552.1382251
provincial_set_overall_imputer_nonorm_nondiscretized: British Columbia_economics,13667901037.31853
provincial_set_overall_imputer_nonorm_nondiscretized: Manitoba_economics,99957702.42260645
provincial_set_overall_imputer_nonorm_nondiscretized: New Brunswick_economics,1024268856.77588
provincial_set_overall_imputer_nonorm_nondiscretized: Newfoundland and Labrador_economics,52812948.15151561
provincial_set_overall_imputer_nonorm_nondiscretized: Northwestern_economics,282174.6908907374
provincial_set_overall_imputer_nonorm_nondiscretized: Nova Scotia_economics,41874623.62652955
provincial_set_overall_imputer_nonorm_nondiscretized: Nunavut_economics,2204254.158893607
provincial_set_overall_imputer_nonorm_nondiscretized: Ontario_economics,2001533639.81959
provincial_set_overall_imputer_nonorm_nondiscretized: Prince Edward Island_economics,6799665.230015669
provincial_set_overall_imputer_nonorm_nondiscretized: Quebec_economics,1672454493.7630007
provincial_set_overall_imputer_nonorm_nondiscretized: Saskatchewan_economics,228645284.6907034
provincial_set_overall_imputer_nonorm_nondiscretized: Yukon_economics,9038361.317037739
provincial_set_overall_imputer_std_discretized: Alberta_economics,0.4897959183673461
