Index,MSE
provincial_set_detailed_imputer_minmax_discretized: Alberta_economics,1.420356101900469
provincial_set_detailed_imputer_minmax_discretized: British Columbia_economics,0.45295897506084454
provincial_set_detailed_imputer_minmax_discretized: Manitoba_economics,0.19598874032371555
provincial_set_detailed_imputer_minmax_discretized: New Brunswick_economics,0.1783522613138861
provincial_set_detailed_imputer_minmax_discretized: Newfoundland and Labrador_economics,0.5555555555555556
provincial_set_detailed_imputer_minmax_discretized: Northwestern_economics,0.029732582688247713
provincial_set_detailed_imputer_minmax_discretized: Nova Scotia_economics,0.15188965517241382
provincial_set_detailed_imputer_minmax_discretized: Nunavut_economics,0.0074331456720619325
provincial_set_detailed_imputer_minmax_discretized: Ontario_economics,3.0109032595914584
provincial_set_detailed_imputer_minmax_discretized: Prince Edward Island_economics,0.10306513409961683
provincial_set_detailed_imputer_minmax_discretized: Quebec_economics,0.8984971853602356
provincial_set_detailed_imputer_minmax_discretized: Saskatchewan_economics,0.8649393472368183
provincial_set_detailed_imputer_minmax_discretized: Yukon_economics,0.00015325670498084285
provincial_set_detailed_imputer_minmax_nondiscretized: Alberta_economics,0.015852320518324383
provincial_set_detailed_imputer_minmax_nondiscretized: British Columbia_economics,0.003969155579130763
provincial_set_detailed_imputer_minmax_nondiscretized: Manitoba_economics,0.0015456251332101295
provincial_set_detailed_imputer_minmax_nondiscretized: New Brunswick_economics,0.008901393492376427
provincial_set_detailed_imputer_minmax_nondiscretized: Newfoundland and Labrador_economics,0.0004634652450409059
provincial_set_detailed_imputer_minmax_nondiscretized: Northwestern_economics,0.0015625958970594636
provincial_set_detailed_imputer_minmax_nondiscretized: Nova Scotia_economics,0.0021277041168694397
provincial_set_detailed_imputer_minmax_nondiscretized: Nunavut_economics,0.0017426609435235696
provincial_set_detailed_imputer_minmax_nondiscretized: Ontario_economics,0.108389939125057
provincial_set_detailed_imputer_minmax_nondiscretized: Prince Edward Island_economics,0.004933797448381579
provincial_set_detailed_imputer_minmax_nondiscretized: Quebec_economics,0.016758436604867574
provincial_set_detailed_imputer_minmax_nondiscretized: Saskatchewan_economics,0.00869709882555633
provincial_set_detailed_imputer_minmax_nondiscretized: Yukon_economics,0.0006615727679407412
provincial_set_detailed_imputer_nonorm_discretized: Alberta_economics,1.4778637875390623
provincial_set_detailed_imputer_nonorm_discretized: British Columbia_economics,0.47097701514714585
provincial_set_detailed_imputer_nonorm_discretized: Manitoba_economics,0.225545390570021
provincial_set_detailed_imputer_nonorm_discretized: New Brunswick_economics,0.18990859494831105
provincial_set_detailed_imputer_nonorm_discretized: Newfoundland and Labrador_economics,0.5555555555555556
provincial_set_detailed_imputer_nonorm_discretized: Northwestern_economics,0.029732582688247713
provincial_set_detailed_imputer_nonorm_discretized: Nova Scotia_economics,0.14775172413793106
provincial_set_detailed_imputer_nonorm_discretized: Nunavut_economics,0.0074771287825475055
provincial_set_detailed_imputer_nonorm_discretized: Ontario_economics,3.316704505239883
provincial_set_detailed_imputer_nonorm_discretized: Prince Edward Island_economics,0.10306513409961683
provincial_set_detailed_imputer_nonorm_discretized: Quebec_economics,0.8723777656974657
provincial_set_detailed_imputer_nonorm_discretized: Saskatchewan_economics,0.8649393472368183
provincial_set_detailed_imputer_nonorm_discretized: Yukon_economics,0.0007662835249042145
provincial_set_detailed_imputer_nonorm_nondiscretized: Alberta_economics,14267255047.834366
provincial_set_detailed_imputer_nonorm_nondiscretized: British Columbia_economics,6810069743.851475
provincial_set_detailed_imputer_nonorm_nondiscretized: Manitoba_economics,7992302.432939309
provincial_set_detailed_imputer_nonorm_nondiscretized: New Brunswick_economics,19634705233.35213
provincial_set_detailed_imputer_nonorm_nondiscretized: Newfoundland and Labrador_economics,4217292.002922171
provincial_set_detailed_imputer_nonorm_nondiscretized: Northwestern_economics,318344.63295560837
provincial_set_detailed_imputer_nonorm_nondiscretized: Nova Scotia_economics,54867256.27253549
provincial_set_detailed_imputer_nonorm_nondiscretized: Nunavut_economics,1184434.018738622
provincial_set_detailed_imputer_nonorm_nondiscretized: Ontario_economics,70023057688.75363
provincial_set_detailed_imputer_nonorm_nondiscretized: Prince Edward Island_economics,5216832.063924086
provincial_set_detailed_imputer_nonorm_nondiscretized: Quebec_economics,18103361581.673573
provincial_set_detailed_imputer_nonorm_nondiscretized: Saskatchewan_economics,285728859.27136594
provincial_set_detailed_imputer_nonorm_nondiscretized: Yukon_economics,216680.81264448576
provincial_set_detailed_imputer_std_discretized: Alberta_economics,1.4119971070668693
provincial_set_detailed_imputer_std_discretized: British Columbia_economics,0.44454886501065266
provincial_set_detailed_imputer_std_discretized: Manitoba_economics,0.19880365939479228
provincial_set_detailed_imputer_std_discretized: New Brunswick_economics,0.1783522613138861
provincial_set_detailed_imputer_std_discretized: Newfoundland and Labrador_economics,0.5593869731800766
provincial_set_detailed_imputer_std_discretized: Northwestern_economics,0.029732582688247713
provincial_set_detailed_imputer_std_discretized: Nova Scotia_economics,0.15277241379310347
provincial_set_detailed_imputer_std_discretized: Nunavut_economics,0.0074331456720619325
provincial_set_detailed_imputer_std_discretized: Ontario_economics,3.086977957415799
provincial_set_detailed_imputer_std_discretized: Prince Edward Island_economics,0.10306513409961683
provincial_set_detailed_imputer_std_discretized: Quebec_economics,0.8984971853602356
provincial_set_detailed_imputer_std_discretized: Saskatchewan_economics,0.8955334770701012
provincial_set_detailed_imputer_std_discretized: Yukon_economics,0.00015325670498084285
provincial_set_detailed_imputer_std_nondiscretized: Alberta_economics,0.5674973788064485
provincial_set_detailed_imputer_std_nondiscretized: British Columbia_economics,0.12943916902073005
provincial_set_detailed_imputer_std_nondiscretized: Manitoba_economics,0.11948848169242317
provincial_set_detailed_imputer_std_nondiscretized: New Brunswick_economics,0.29004780824078985
provincial_set_detailed_imputer_std_nondiscretized: Newfoundland and Labrador_economics,0.016984902375227606
provincial_set_detailed_imputer_std_nondiscretized: Northwestern_economics,0.053905236021833225
provincial_set_detailed_imputer_std_nondiscretized: Nova Scotia_economics,0.09040656155793642
provincial_set_detailed_imputer_std_nondiscretized: Nunavut_economics,0.060134911900115044
provincial_set_detailed_imputer_std_nondiscretized: Ontario_economics,6.44085433517724
provincial_set_detailed_imputer_std_nondiscretized: Prince Edward Island_economics,0.17320694683205645
provincial_set_detailed_imputer_std_nondiscretized: Quebec_economics,0.7807014394994967
provincial_set_detailed_imputer_std_nondiscretized: Saskatchewan_economics,1.6699113754295418
provincial_set_detailed_imputer_std_nondiscretized: Yukon_economics,0.023083336619271953
provincial_set_detailed_nega_minmax_discretized: Alberta_economics,0.7133379610268012
provincial_set_detailed_nega_minmax_discretized: British Columbia_economics,1.5278676190686278
provincial_set_detailed_nega_minmax_discretized: Manitoba_economics,0.2946761155136182
provincial_set_detailed_nega_minmax_discretized: New Brunswick_economics,0.0768369477370689
provincial_set_detailed_nega_minmax_discretized: Newfoundland and Labrador_economics,0.27101293103448276
provincial_set_detailed_nega_minmax_discretized: Northwestern_economics,3.831417624521097e-05
provincial_set_detailed_nega_minmax_discretized: Nova Scotia_economics,0.17218031620799656
provincial_set_detailed_nega_minmax_discretized: Nunavut_economics,0.12448275862068969
provincial_set_detailed_nega_minmax_discretized: Ontario_economics,6.582932732558598
provincial_set_detailed_nega_minmax_discretized: Prince Edward Island_economics,0.10306513409961683
provincial_set_detailed_nega_minmax_discretized: Quebec_economics,2.4046684967333727
provincial_set_detailed_nega_minmax_discretized: Saskatchewan_economics,0.8211708072054509
provincial_set_detailed_nega_minmax_discretized: Yukon_economics,0.061340996168582386
provincial_set_detailed_nega_minmax_nondiscretized: Alberta_economics,0.11457427052440392
provincial_set_detailed_nega_minmax_nondiscretized: British Columbia_economics,0.009122057526128954
provincial_set_detailed_nega_minmax_nondiscretized: Manitoba_economics,0.009203739775616632
provincial_set_detailed_nega_minmax_nondiscretized: New Brunswick_economics,0.0030728057170679173
provincial_set_detailed_nega_minmax_nondiscretized: Newfoundland and Labrador_economics,0.005478782823026761
provincial_set_detailed_nega_minmax_nondiscretized: Northwestern_economics,3.0810494770776844e-05
provincial_set_detailed_nega_minmax_nondiscretized: Nova Scotia_economics,0.040314489855415345
provincial_set_detailed_nega_minmax_nondiscretized: Nunavut_economics,1.8626669991396673e-05
provincial_set_detailed_nega_minmax_nondiscretized: Ontario_economics,0.26182299012416077
provincial_set_detailed_nega_minmax_nondiscretized: Prince Edward Island_economics,0.04188905037018525
provincial_set_detailed_nega_minmax_nondiscretized: Quebec_economics,0.07885124346022895
provincial_set_detailed_nega_minmax_nondiscretized: Saskatchewan_economics,0.013028645153237959
provincial_set_detailed_nega_minmax_nondiscretized: Yukon_economics,1.2485626431695523e-05
provincial_set_detailed_nega_nonorm_discretized: Alberta_economics,0.7019088059564713
provincial_set_detailed_nega_nonorm_discretized: British Columbia_economics,1.553147540762366
provincial_set_detailed_nega_nonorm_discretized: Manitoba_economics,0.2977253668588839
provincial_set_detailed_nega_nonorm_discretized: New Brunswick_economics,0.07714001885775855
provincial_set_detailed_nega_nonorm_discretized: Newfoundland and Labrador_economics,0.2839439655172414
provincial_set_detailed_nega_nonorm_discretized: Northwestern_economics,3.831417624521097e-05
provincial_set_detailed_nega_nonorm_discretized: Nova Scotia_economics,0.17255366547160503
provincial_set_detailed_nega_nonorm_discretized: Nunavut_economics,0.12448275862068969
provincial_set_detailed_nega_nonorm_discretized: Ontario_economics,6.582932732558598
provincial_set_detailed_nega_nonorm_discretized: Prince Edward Island_economics,0.10306513409961683
provincial_set_detailed_nega_nonorm_discretized: Quebec_economics,2.4046684967333727
provincial_set_detailed_nega_nonorm_discretized: Saskatchewan_economics,0.8704940660560794
provincial_set_detailed_nega_nonorm_discretized: Yukon_economics,0.061340996168582386
provincial_set_detailed_nega_nonorm_nondiscretized: Alberta_economics,501852007233.9213
provincial_set_detailed_nega_nonorm_nondiscretized: British Columbia_economics,105599418.28078033
provincial_set_detailed_nega_nonorm_nondiscretized: Manitoba_economics,27465154451.650223
provincial_set_detailed_nega_nonorm_nondiscretized: New Brunswick_economics,2612821046.5679903
provincial_set_detailed_nega_nonorm_nondiscretized: Newfoundland and Labrador_economics,1268558129.0878272
provincial_set_detailed_nega_nonorm_nondiscretized: Northwestern_economics,24195.004527878857
provincial_set_detailed_nega_nonorm_nondiscretized: Nova Scotia_economics,51256881299.088234
provincial_set_detailed_nega_nonorm_nondiscretized: Nunavut_economics,2355546.187093099
provincial_set_detailed_nega_nonorm_nondiscretized: Ontario_economics,3252415801727.723
provincial_set_detailed_nega_nonorm_nondiscretized: Prince Edward Island_economics,1434966777.543309
provincial_set_detailed_nega_nonorm_nondiscretized: Quebec_economics,3917153982962.7334
provincial_set_detailed_nega_nonorm_nondiscretized: Saskatchewan_economics,1071910670.1390715
provincial_set_detailed_nega_nonorm_nondiscretized: Yukon_economics,539372.9019059476
provincial_set_detailed_nega_std_discretized: Alberta_economics,0.5243165859867326
provincial_set_detailed_nega_std_discretized: British Columbia_economics,0.9518903552801354
provincial_set_detailed_nega_std_discretized: Manitoba_economics,0.3361349819936298
provincial_set_detailed_nega_std_discretized: New Brunswick_economics,0.44566155197665464
provincial_set_detailed_nega_std_discretized: Newfoundland and Labrador_economics,0.27101293103448276
provincial_set_detailed_nega_std_discretized: Northwestern_economics,3.831417624521097e-05
provincial_set_detailed_nega_std_discretized: Nova Scotia_economics,0.4941140827284915
provincial_set_detailed_nega_std_discretized: Nunavut_economics,0.12448275862068969
provincial_set_detailed_nega_std_discretized: Ontario_economics,7.586458025583548
provincial_set_detailed_nega_std_discretized: Prince Edward Island_economics,0.10306513409961683
provincial_set_detailed_nega_std_discretized: Quebec_economics,1.7595119520804414
provincial_set_detailed_nega_std_discretized: Saskatchewan_economics,0.886142801819257
provincial_set_detailed_nega_std_discretized: Yukon_economics,0.061340996168582386
provincial_set_detailed_nega_std_nondiscretized: Alberta_economics,3.5403286464164743
provincial_set_detailed_nega_std_nondiscretized: British Columbia_economics,0.5129793977920716
provincial_set_detailed_nega_std_nondiscretized: Manitoba_economics,0.36790852790836276
provincial_set_detailed_nega_std_nondiscretized: New Brunswick_economics,0.03471536587706371
provincial_set_detailed_nega_std_nondiscretized: Newfoundland and Labrador_economics,0.1284079485871767
provincial_set_detailed_nega_std_nondiscretized: Northwestern_economics,0.0006561296344072792
provincial_set_detailed_nega_std_nondiscretized: Nova Scotia_economics,0.444452846210223
provincial_set_detailed_nega_std_nondiscretized: Nunavut_economics,0.000430756881642393
provincial_set_detailed_nega_std_nondiscretized: Ontario_economics,12.176732399884493
provincial_set_detailed_nega_std_nondiscretized: Prince Edward Island_economics,0.39578579364147964
provincial_set_detailed_nega_std_nondiscretized: Quebec_economics,1.636965530409739
provincial_set_detailed_nega_std_nondiscretized: Saskatchewan_economics,2.6506944217062207
provincial_set_detailed_nega_std_nondiscretized: Yukon_economics,0.0003110884567573159
